who_id,spatial_type,country_code,region,sex,prevalence,ci_low,ci_high,year
3159930,Country,MDG,Africa,Female,16.42277,3.9557972,38.814941,2006
3159965,Country,PRT,Europe,Female,47.484589,36.660053,58.237286,2004
3160328,Country,CHL,Americas,Male,21.634426,9.1717262,39.038555,2000
3161203,Country,AZE,Europe,Male,23.168036,14.079518,34.389812,2017
3163267,Country,VCT,Americas,Female,33.708828,18.834141,51.711933,2007
3166330,Country,SLE,Africa,Male,10.419256,5.0867896,17.408327,2012
3166392,Country,DEU,Europe,Both sexes,19.984379,14.877322,25.803284,2001
3166419,Country,POL,Europe,Both sexes,36.96788,28.884909,45.404728,2022
3167328,Country,FJI,Western Pacific,Female,24.166319,13.291319,37.518074,2013
3168578,Country,ETH,Africa,Female,16.694551,9.5111856,25.720306,2004
3168703,Country,BLR,Europe,Female,14.321407,8.7376947,21.350128,2019
3170760,Country,TKM,Europe,Male,11.800861,5.9605112,19.583044,2013
3171133,Country,NPL,South-East Asia,Female,7.2543755,3.8521163,11.955624,2018
3171316,Country,LKA,South-East Asia,Male,18.002764,12.412214,24.940264,2006
3172085,Country,TUN,Eastern Mediterranean,Female,26.528078,15.097791,40.140785,2001
3172144,Country,ALB,Europe,Male,16.672554,5.3254986,35.767941,2005
3172530,Country,LSO,Africa,Female,8.5136089,3.5499222,15.936446,2015
3172611,Country,PRY,Americas,Male,27.869724,13.961828,44.816181,2014
3173016,Country,DZA,Africa,Both sexes,23.888346,10.935795,39.781757,2000
3173553,World Bank Income Group,WB_LI,,Both sexes,16.914698,14.228704,19.983335,2018
3174917,Country,AUS,Western Pacific,Male,23.099424,16.694283,30.877785,2013
3176547,Country,TGO,Africa,Both sexes,14.507744,9.9876814,19.687565,2020
3176838,Country,MNE,Europe,Female,22.649366,5.313838,51.372898,2003
3177112,Country,QAT,Eastern Mediterranean,Male,45.781212,33.235191,58.40873,2009
3177863,Country,ARM,Europe,Both sexes,23.863926,14.759983,34.742344,2007
3179001,Country,NOR,Europe,Both sexes,31.942532,22.42804,42.502071,2000
3179778,Country,TTO,Americas,Male,30.629635,18.080244,45.466671,2005
3180585,Country,QAT,Eastern Mediterranean,Female,55.057156,36.695919,73.281517,2003
3180646,Country,GRC,Europe,Male,25.417936,16.81461,35.136524,2002
3182889,Country,VEN,Americas,Both sexes,40.82774,30.244076,51.947563,2010
3183065,Country,HND,Americas,Male,26.991686,10.972562,49.812077,2011
3184405,Country,GRD,Americas,Male,23.591608,12.55894,37.417614,2005
3185676,Country,CAF,Africa,Both sexes,18.483967,8.0774965,32.47924,2006
3187611,Region,WPR,,Both sexes,20.84674,17.26873,24.814,2003
3188326,Country,SUR,Americas,Both sexes,41.62352,32.293163,51.390411,2010
3189758,Country,SLE,Africa,Both sexes,17.098318,10.045975,25.962273,2003
3189764,Country,PAN,Americas,Female,56.071045,40.230705,71.576538,2013
3189950,Country,MUS,Africa,Both sexes,29.134142,22.325809,36.645187,2018
3193046,Country,ECU,Americas,Female,26.361986,10.941176,46.75111,2006
3193277,Region,EUR,,Male,22.925482,19.310669,27.043325,2022
3194628,Country,ISL,Europe,Male,26.707129,10.971854,48.621498,2010
3196136,Country,HTI,Americas,Both sexes,27.173,11.19459,46.473202,2019
3196851,Country,GRC,Europe,Both sexes,32.541534,27.602568,38.076622,2012
3196928,Country,GBR,Europe,Male,18.212721,12.261946,25.040319,2022
3197518,Country,ALB,Europe,Both sexes,21.55283,9.8898773,37.761887,2012
3198830,Region,SEAR,,Female,31.90406,25.02713,39.06147,2007
3199528,Country,IRQ,Eastern Mediterranean,Male,40.179779,27.492281,53.3004,2008
3199617,Country,TUV,Western Pacific,Female,33.894299,18.643436,51.286869,2019
3201158,Country,YEM,Eastern Mediterranean,Male,20.70499,7.6211171,41.790215,2013
3201168,Country,NIC,Americas,Both sexes,37.635303,18.663017,58.635628,2019
3203433,Country,DEU,Europe,Male,19.082848,12.343441,27.384556,2000
3203533,Country,MLT,Europe,Both sexes,42.02417,32.793053,51.406162,2020
3204096,Country,ERI,Africa,Female,16.628441,8.9194927,26.511774,2010
3204408,Country,EST,Europe,Both sexes,14.443569,11.500775,17.750641,2012
3204563,Country,LBR,Africa,Male,16.661621,10.882597,23.535128,2015
3204746,Country,GAB,Africa,Female,24.867067,5.4128075,54.851574,2019
3204892,Country,GTM,Americas,Female,33.171741,20.691856,47.158016,2016
3205665,Country,CYP,Europe,Male,36.149128,27.700144,45.484032,2011
3206380,Country,HTI,Americas,Female,29.006481,9.325633,56.94474,2007
3206474,Country,MMR,South-East Asia,Both sexes,21.492491,16.657524,27.123844,2005
3207179,Country,GBR,Europe,Both sexes,34.345036,28.084829,40.966175,2004
3207749,Country,LCA,Americas,Male,17.679302,7.1796679,32.87891,2004
3208281,Country,BHS,Americas,Both sexes,37.32341,29.93117,44.89587,2017
3208481,Country,MAR,Eastern Mediterranean,Male,16.937021,9.0350227,26.749849,2008
3209631,Country,MHL,Western Pacific,Male,18.031151,4.309236,40.192528,2020
3211715,Country,IRQ,Eastern Mediterranean,Both sexes,50.262516,39.838875,61.165535,2018
3211944,Country,CMR,Africa,Male,18.608629,6.6966376,38.045486,2012
3212296,Country,DJI,Eastern Mediterranean,Female,23.281977,5.7762327,52.336632,2002
3214026,Country,MDV,South-East Asia,Male,23.025509,13.953805,34.086121,2012
3215953,Country,IDN,South-East Asia,Both sexes,15.291225,8.892251,23.49206,2002
3216045,Country,HUN,Europe,Both sexes,23.631371,19.423983,28.051102,2012
3218844,Country,MOZ,Africa,Male,7.0817814,2.5754566,14.749985,2014
3219235,Region,AMR,,Female,36.325043,32.504536,40.209938,2012
3220858,Country,HRV,Europe,Both sexes,15.923722,11.362452,21.078957,2006
3221861,Country,TUR,Europe,Male,32.146214,24.382151,40.259884,2009
3222699,Country,BLR,Europe,Both sexes,14.462688,10.395686,19.220127,2019
3223609,Country,GRD,Americas,Both sexes,29.322615,20.506058,40.031609,2006
3224832,Country,MRT,Africa,Male,46.391754,32.942192,60.462498,2006
3225839,Country,DOM,Americas,Male,31.099358,9.8715591,61.865459,2022
3226324,Country,ECU,Americas,Both sexes,21.567848,11.971162,33.719723,2006
3226335,Country,JPN,Western Pacific,Female,38.951225,20.011087,59.872021,2009
3227193,Country,SWZ,Africa,Both sexes,24.536535,12.113204,39.978115,2001
3228801,Country,LBY,Eastern Mediterranean,Female,47.472256,36.463448,58.680405,2013
3231861,Country,CIV,Africa,Male,16.861935,7.0882015,30.086725,2014
3232141,World Bank Income Group,WB_LMI,,Both sexes,31.58868,28.249704,34.98283,2014
3232951,Country,IRL,Europe,Male,23.17581,18.227007,28.821537,2016
3236088,Country,ISL,Europe,Female,29.112968,7.2734847,61.166924,2018
3236456,Country,MNG,Western Pacific,Male,10.810324,6.6213913,16.083557,2006
3236505,Country,ISL,Europe,Both sexes,32.337063,15.577121,52.691631,2000
3237786,Country,SWE,Europe,Male,9.7931862,5.5924416,15.202761,2021
3237900,Country,LCA,Americas,Female,23.969797,12.831089,37.534027,2022
3239227,Country,SLE,Africa,Female,17.199759,4.3499312,38.047646,2021
3240054,Country,GNB,Africa,Both sexes,18.003178,6.9558725,33.866287,2017
3242727,Country,SSD,Africa,Both sexes,19.485727,7.3046527,37.562321,2000
3243178,Country,NZL,Western Pacific,Male,18.017527,13.262057,23.452385,2010
3244756,Region,SEAR,,Male,33.77841,24.74219,43.45921,2018
3245369,Country,LVA,Europe,Both sexes,15.971048,12.113448,20.191332,2016
3246401,Country,TZA,Africa,Both sexes,9.5432367,5.4481721,14.993591,2007
3246444,Country,FIN,Europe,Both sexes,14.529493,11.420907,17.969471,2014
3248364,Country,USA,Americas,Female,38.079338,31.400925,45.14801,2015
3249268,Country,LKA,South-East Asia,Male,21.634356,16.123919,28.033316,2012
3251179,Country,SSD,Africa,Both sexes,16.249422,5.0240812,33.679089,2021
3252100,Country,SUR,Americas,Both sexes,42.217819,33.086178,51.882423,2011
3254628,Country,HRV,Europe,Male,22.331747,16.086855,29.618431,2016
3255033,Country,BEL,Europe,Both sexes,46.123646,39.740547,52.420471,2001
3257604,Country,MNE,Europe,Male,17.199512,5.3734221,37.666821,2005
3257868,Country,CHL,Americas,Male,23.187975,13.145846,35.75124,2005
3258221,Country,EGY,Eastern Mediterranean,Both sexes,33.801437,23.609114,45.271839,2022
3258755,Country,GIN,Africa,Both sexes,17.404709,7.2219753,31.587795,2013
3260053,Country,UKR,Europe,Male,10.990335,6.5685959,16.639172,2008
3260464,Country,KWT,Eastern Mediterranean,Both sexes,59.728939,46.792747,72.377777,2002
3260927,Country,ITA,Europe,Both sexes,42.92202,36.585651,49.278687,2007
3260954,World Bank Income Group,WB_LI,,Both sexes,17.29513,14.829008,20.063879,2013
3261069,World Bank Income Group,WB_LI,,Both sexes,17.449554,14.976493,20.238794,2012
3262119,Country,SLB,Western Pacific,Both sexes,21.363539,14.807428,28.958776,2016
3262854,Country,NOR,Europe,Female,36.422504,22.793932,51.218681,2012
3263142,Country,AND,Europe,Both sexes,31.829161,22.330332,42.410912,2010
3263567,Country,MLI,Africa,Both sexes,34.704216,22.418846,48.464432,2008
3263860,Country,ROU,Europe,Female,32.445232,23.402929,42.510998,2017
3264951,Country,NPL,South-East Asia,Female,9.5241861,6.1932983,13.683699,2010
3265727,Country,SOM,Eastern Mediterranean,Both sexes,21.078665,8.6648483,38.782288,2001
3266263,Country,LSO,Africa,Both sexes,9.5557604,5.8119678,14.310746,2011
3266562,Country,CYP,Europe,Both sexes,42.535099,33.555855,51.523685,2005
3267101,Country,SLE,Africa,Both sexes,16.660288,10.361984,24.450094,2005
3267591,Country,TLS,South-East Asia,Female,28.80257,12.954959,49.012493,2016
3267625,Country,RUS,Europe,Both sexes,15.991579,8.0423851,26.5499,2017
3267749,Country,TCD,Africa,Both sexes,19.12886,10.280427,31.282505,2015
3268220,Country,HTI,Americas,Female,31.489944,9.8689013,59.631741,2013
3269131,Country,GIN,Africa,Female,19.749468,5.0636063,42.690285,2013
3269279,Country,LUX,Europe,Female,16.249243,10.841801,22.552254,2018
3270620,Country,AND,Europe,Male,28.440071,14.536466,45.93948,2015
3270835,Country,SVK,Europe,Male,25.108078,11.404343,44.763844,2001
3270958,Country,GEO,Europe,Male,22.506865,13.003704,33.600445,2019
3273279,Country,BHR,Eastern Mediterranean,Male,33.722153,15.118164,57.347767,2014
3273518,Country,BOL,Americas,Both sexes,22.08934,15.321727,29.955296,2017
3273563,Country,MMR,South-East Asia,Female,23.587454,10.272774,40.686577,2021
3273566,Country,NAM,Africa,Female,37.891041,23.993973,54.331963,2008
3273848,Country,VEN,Americas,Female,52.172821,33.011833,70.314095,2021
3275236,Country,KHM,Western Pacific,Female,13.909491,7.8268332,22.452286,2009
3275452,Country,NZL,Western Pacific,Male,17.987709,13.473317,23.113359,2012
3277526,Country,GHA,Africa,Male,17.227652,11.327786,24.329391,2010
3277828,Country,COM,Africa,Both sexes,17.200766,7.6401501,30.954542,2022
3278062,Country,TKM,Europe,Male,12.417307,5.5139489,21.902851,2009
3279204,Country,DZA,Africa,Male,17.966368,9.3735161,29.068884,2009
3280337,Country,EST,Europe,Female,12.5479,6.552372,20.088449,2000
3281114,Country,BLR,Europe,Female,14.617904,9.2014561,21.566145,2018
3281197,Country,CAN,Americas,Female,35.75819,27.814541,43.940086,2016
3281945,Country,GBR,Europe,Female,22.324375,16.114199,29.683765,2019
3282136,Country,SLV,Americas,Male,26.368805,10.626947,47.122383,2002
3285572,Country,MDG,Africa,Female,15.803469,3.8739176,37.463017,2009
3287533,Country,GEO,Europe,Female,20.386717,14.043966,27.794636,2013
3288085,World Bank Income Group,WB_LMI,,Both sexes,23.993631,20.767433,27.577553,2004
3288118,Country,BLR,Europe,Male,15.039017,8.8890772,23.302687,2011
3289356,Country,GEO,Europe,Both sexes,22.171453,15.645261,29.789156,2018
3290015,Country,GBR,Europe,Female,39.719452,28.802246,50.934589,2002
3290907,Country,AND,Europe,Female,33.146286,18.851482,49.575928,2010
3291091,Country,URY,Americas,Female,33.562874,22.109825,46.703854,2010
3292145,Country,LBR,Africa,Female,18.421993,11.830297,26.845348,2018
3292509,Country,AUS,Western Pacific,Male,23.551888,16.407351,32.002144,2020
3293615,Country,LSO,Africa,Male,8.6234684,2.5172246,19.206608,2022
3293666,Country,GUY,Americas,Female,35.981731,18.119322,56.883003,2006
3293943,Country,USA,Americas,Both sexes,33.101612,27.768459,38.945488,2018
3294200,Country,ATG,Americas,Female,38.444061,15.08695,66.495857,2009
3295407,Country,SOM,Eastern Mediterranean,Both sexes,18.317375,7.4876556,33.352856,2016
3295547,Country,GTM,Americas,Male,24.178432,13.889739,37.231144,2018
3295898,Country,ZMB,Africa,Both sexes,17.274126,11.529724,24.149408,2003
3295937,Country,CYP,Europe,Female,47.165131,35.073563,59.633152,2020
3296437,Country,WSM,Western Pacific,Both sexes,37.105621,28.036436,46.196411,2001
3296907,Country,FSM,Western Pacific,Both sexes,29.837978,16.626728,45.211182,2021
3297344,Country,LKA,South-East Asia,Both sexes,25.128122,20.414341,30.088251,2009
3298164,Country,CUB,Americas,Female,41.678665,20.934605,63.730324,2001
3300327,Country,SLB,Western Pacific,Female,26.084658,15.788193,37.960674,2016
3301367,Country,BHR,Eastern Mediterranean,Male,33.460587,15.347354,56.660557,2013
3302007,Country,SEN,Africa,Both sexes,19.741735,11.426808,30.200396,2006
3303392,Country,CUB,Americas,Female,70.799881,56.307404,82.924774,2021
3304828,Country,GUY,Americas,Both sexes,27.010124,14.1512,42.507633,2002
3305552,Country,SLV,Americas,Female,42.383183,27.879244,57.227528,2016
3305578,Country,PER,Americas,Both sexes,30.826775,22.176153,39.935684,2015
3305707,Country,PRI,Americas,Both sexes,34.505348,17.986067,53.970146,2003
3305736,Country,MDA,Europe,Female,13.051413,6.8988519,20.923197,2011
3306578,Country,FJI,Western Pacific,Male,9.0171318,2.3720822,21.404903,2022
3306789,Region,AFR,,Both sexes,18.348917,15.620325,21.772251,2015
3307728,Country,WSM,Western Pacific,Both sexes,35.692371,27.309566,44.148289,2002
3312047,Country,SOM,Eastern Mediterranean,Male,16.734638,4.4741259,38.323624,2000
3312223,Country,MHL,Western Pacific,Both sexes,40.398495,25.877773,55.487026,2000
3312613,Country,BFA,Africa,Female,18.394228,11.898607,26.115873,2017
3313124,Country,DNK,Europe,Male,14.456518,9.2358294,20.809191,2019
3314231,Country,PRK,South-East Asia,Female,25.302431,8.1403856,49.938091,2011
3315067,Country,MEX,Americas,Male,23.196266,18.330774,28.664049,2009
3316025,Country,PER,Americas,Female,30.798153,13.831706,51.698883,2007
3317125,Country,KOR,Western Pacific,Both sexes,51.711666,47.850979,55.557487,2018
3318164,World Bank Income Group,WB_HI,,Female,34.267868,29.495644,39.122009,2004
3318271,Country,NAM,Africa,Both sexes,30.488295,19.596764,42.775803,2012
3318836,Country,LVA,Europe,Female,16.972778,11.82697,23.358826,2014
3319385,Country,GNQ,Africa,Female,28.247431,8.9164734,55.783768,2004
3320602,Country,LBY,Eastern Mediterranean,Male,30.871639,18.040367,45.470585,2003
3321531,Country,GEO,Europe,Both sexes,15.92415,10.759829,22.017284,2002
3321777,Country,AUT,Europe,Female,26.135891,20.670521,32.111843,2013
3321854,Country,ZMB,Africa,Both sexes,15.725038,11.466004,20.514521,2010
3322410,Country,CHL,Americas,Female,40.516136,30.487581,51.142311,2017
3323718,Country,BGR,Europe,Male,30.806372,21.706963,40.819035,2020
3326481,Country,ZMB,Africa,Female,18.193033,9.7685556,29.10198,2018
3327150,Country,BDI,Africa,Both sexes,15.834498,6.871573,28.922695,2008
3327647,Country,MNE,Europe,Male,17.39015,5.5327392,37.728443,2006
3327760,Country,POL,Europe,Both sexes,36.182137,28.604778,44.133945,2021
3329229,Country,SUR,Americas,Both sexes,48.855488,33.777046,64.809128,2022
3329698,Country,UZB,Europe,Female,25.507477,18.216211,33.752216,2015
3331286,World Bank Income Group,WB_UMI,,Both sexes,24.439268,22.374254,26.617558,2014
3331436,Country,POL,Europe,Both sexes,35.410221,28.297159,42.794941,2020
3332363,Country,MUS,Africa,Both sexes,26.625887,18.423698,35.654636,2001
3332460,Country,PRI,Americas,Both sexes,40.423618,20.931976,61.295151,2019
3332703,Country,LKA,South-East Asia,Male,15.260005,8.8920641,23.325304,2001
3332870,Country,SDN,Eastern Mediterranean,Female,23.980049,11.780635,39.501606,2008
3333015,Country,MWI,Africa,Female,3.5395238,1.2310601,7.6708002,2020
3334908,Country,COK,Western Pacific,Female,43.798622,34.722172,53.034939,2013
3334964,Country,NIC,Americas,Male,29.416462,12.964958,51.427605,2009
3335022,Country,SVK,Europe,Male,22.488956,13.736905,32.790981,2022
3335416,Country,DNK,Europe,Both sexes,26.487589,19.227282,34.463398,2000
3336574,Country,NER,Africa,Female,21.661678,12.587481,32.823193,2012
3336799,Country,STP,Africa,Both sexes,17.860931,12.976949,23.690382,2010
3337258,Country,CHN,Western Pacific,Both sexes,20.427116,16.748428,24.365944,2006
3337446,Country,ARM,Europe,Male,25.248983,15.484929,36.385895,2015
3339030,Country,BWA,Africa,Male,20.014414,13.366461,27.430552,2010
3339638,Country,PNG,Western Pacific,Male,9.6923018,3.67749,19.065735,2015
3339720,Country,LSO,Africa,Male,10.807708,4.5077138,19.685251,2005
3340484,Country,IND,South-East Asia,Female,32.888969,24.072418,42.285736,2006
3340519,Country,UZB,Europe,Both sexes,17.555574,13.639851,21.809643,2011
3341092,Country,MAR,Eastern Mediterranean,Female,27.587547,14.908878,43.135139,2007
3341576,Country,GRC,Europe,Male,26.385616,18.419022,35.035191,2004
3341692,Country,SRB,Europe,Female,50.904129,29.913118,71.825783,2014
3341704,Country,ECU,Americas,Male,16.608608,8.9337225,26.654285,2011
3342075,Country,BDI,Africa,Both sexes,17.527031,6.9809294,34.08931,2001
3342373,Country,ESP,Europe,Female,29.615221,23.142723,36.521416,2016
3343359,Country,ARE,Eastern Mediterranean,Male,44.663651,33.024166,57.032265,2002
3343577,Country,DOM,Americas,Female,39.665581,14.257689,70.407791,2016
3345524,Country,GNQ,Africa,Male,18.87602,6.1547499,39.480225,2003
3345620,Country,GHA,Africa,Both sexes,19.980072,13.526702,27.677849,2017
3345937,Country,GHA,Africa,Both sexes,17.043276,9.1643524,27.355852,2000
3346191,Country,LKA,South-East Asia,Both sexes,20.403687,14.977974,26.635876,2003
3347114,Country,COK,Western Pacific,Both sexes,57.513344,46.340897,68.435135,2000
3348073,Country,PRI,Americas,Female,39.103546,15.640499,68.050713,2007
3348869,Country,MWI,Africa,Male,8.1459236,4.8625526,12.531306,2005
3348983,Country,HTI,Americas,Female,28.627008,8.8257027,56.917309,2006
3349292,Country,PER,Americas,Male,26.917645,16.259569,38.862915,2013
3349522,Country,VUT,Western Pacific,Female,9.3897591,2.1578372,22.50215,2020
3350719,Region,SEAR,,Female,24.89288,16.35695,35.40939,2000
3352785,Country,ZAF,Africa,Male,43.923004,33.40345,55.07148,2014
3353160,Country,KIR,Western Pacific,Male,26.567888,17.178093,37.531372,2014
3353334,Country,IDN,South-East Asia,Female,15.663157,9.0850906,23.887251,2008
3353881,Country,HRV,Europe,Male,14.020387,8.1977682,21.174665,2005
3354027,Country,EGY,Eastern Mediterranean,Male,26.697115,16.163069,38.259594,2007
3354032,Country,SGP,Western Pacific,Female,25.023695,13.110189,39.021,2001
3354453,Country,CHN,Western Pacific,Male,21.355635,15.239761,28.410049,2004
3354944,Country,ZAF,Africa,Male,45.426956,34.959869,55.595123,2001
3357079,Country,KHM,Western Pacific,Male,12.524072,6.2116256,21.27001,2005
3357184,Country,BRN,Western Pacific,Both sexes,31.881798,21.482033,43.222195,2020
3358174,Country,HTI,Americas,Male,19.051868,6.4169431,41.146606,2016
3359159,Country,BGR,Europe,Female,29.807421,21.531391,38.990997,2017
3361842,Country,HTI,Americas,Both sexes,26.481613,11.498145,44.474854,2017
3363028,Country,LCA,Americas,Both sexes,24.499634,11.302661,41.464451,2000
3363528,World Bank Income Group,WB_LI,,Both sexes,18.740141,15.269574,22.750805,2001
3364553,Country,PAK,Eastern Mediterranean,Both sexes,39.875774,30.260908,49.731579,2016
3365624,Country,NIC,Americas,Male,30.682962,13.206905,54.772163,2014
3366033,Country,DEU,Europe,Male,18.205505,12.940457,24.33942,2004
3367506,Country,HRV,Europe,Male,27.211922,18.340776,37.411057,2021
3368031,Country,LUX,Europe,Male,16.534204,11.825946,21.916325,2016
3369689,Country,MNG,Western Pacific,Both sexes,13.504402,10.504465,16.997162,2009
3369996,Country,SOM,Eastern Mediterranean,Both sexes,20.365829,9.0342741,36.481369,2004
3370237,Country,COM,Africa,Male,10.245805,3.25878,22.691498,2021
3370561,Country,CPV,Africa,Female,32.011154,21.936563,43.385769,2010
3371129,Country,AUS,Western Pacific,Both sexes,26.476484,20.094818,33.479481,2007
3371914,Country,NGA,Africa,Female,20.696272,4.2663703,48.875084,2018
3371988,Country,CZE,Europe,Both sexes,23.203306,18.510208,28.377966,2017
3372119,Region,AFR,,Female,23.525064,18.936296,29.086796,2005
3372815,Country,MDV,South-East Asia,Both sexes,24.496216,17.426062,32.668259,2020
3373015,Country,HTI,Americas,Male,18.498821,6.7364135,39.148174,2012
3373634,Country,CHN,Western Pacific,Both sexes,21.457853,18.438665,24.633663,2012
3374832,Country,SUR,Americas,Female,50.526154,35.153625,66.017387,2015
3378348,Country,ESP,Europe,Male,21.679895,15.577112,28.556892,2019
3381399,Country,JAM,Americas,Both sexes,37.099854,21.680317,53.522446,2019
3382628,Country,PAK,Eastern Mediterranean,Female,37.61517,25.070858,50.641926,2003
3384010,Country,NIC,Americas,Male,31.20293,13.002443,56.777023,2016
3384566,Country,MDA,Europe,Both sexes,12.595661,8.8614759,16.963951,2013
3384824,Country,GEO,Europe,Female,16.202812,8.0539436,27.222486,2000
3386534,Country,CAN,Americas,Female,38.611355,27.708038,49.650284,2022
3387034,Country,NIC,Americas,Female,34.844734,10.484354,70.222,2001
3387664,Country,CAN,Americas,Male,25.2031,15.192821,36.921272,2003
3389517,Country,JPN,Western Pacific,Male,33.622379,20.925396,48.878567,2013
3389639,Country,LAO,Western Pacific,Female,21.587786,11.091509,35.392006,2017
3390169,Country,SWE,Europe,Both sexes,17.460331,13.902349,21.366779,2011
3390286,Country,BLR,Europe,Female,17.033571,9.1411514,27.495598,2011
3392124,Country,COG,Africa,Male,14.617496,4.7737613,31.695759,2011
3392449,Country,FJI,Western Pacific,Male,16.896938,6.5405183,30.964439,2002
3394867,Country,SLE,Africa,Both sexes,17.499512,9.5459232,27.862028,2001
3396069,Country,HTI,Americas,Female,35.286652,8.34799,69.328568,2021
3396464,Country,TUV,Western Pacific,Male,27.524284,13.826951,43.673939,2006
3397043,Country,COD,Africa,Both sexes,15.329649,5.8699412,28.986603,2016
3397269,Country,AUS,Western Pacific,Female,27.498144,18.849491,37.377007,2020
3397452,Country,FJI,Western Pacific,Male,18.221388,6.2259803,35.272236,2000
3398905,Country,SOM,Eastern Mediterranean,Female,23.4806,7.4884191,47.713913,2010
3399585,Country,AFG,Eastern Mediterranean,Both sexes,23.680201,12.025471,37.892105,2004
3399882,Country,RUS,Europe,Female,12.722672,7.5107088,19.423244,2007
3400121,Region,SEAR,,Female,29.76637,22.59478,37.79378,2005
3400166,Country,NGA,Africa,Both sexes,21.627739,8.7382402,39.414349,2000
3400402,Country,BLR,Europe,Female,15.250317,9.7984123,22.389091,2016
3400740,Country,CHN,Western Pacific,Male,23.562683,19.177536,28.448469,2011
3403245,Country,DEU,Europe,Male,12.927193,9.5437346,16.830515,2020
3404233,Country,PHL,Western Pacific,Both sexes,33.451313,26.854723,40.121651,2015
3404811,Country,SVK,Europe,Both sexes,24.467308,18.63862,31.22612,2012
3405262,Country,JAM,Americas,Female,32.94733,17.032082,52.265106,2001
3405426,Country,COG,Africa,Both sexes,18.456482,8.293293,32.817432,2011
3406269,Country,KAZ,Europe,Male,20.591053,11.83613,31.411806,2006
3407575,Country,RWA,Africa,Both sexes,9.9234581,6.7471929,13.840373,2019
3407731,Country,JPN,Western Pacific,Male,39.960026,26.148766,54.706074,2022
3408246,Country,BLZ,Americas,Male,34.794548,12.982962,63.639175,2021
3409050,Country,AND,Europe,Male,32.486637,20.22328,46.883457,2004
3409478,Country,DZA,Africa,Female,37.778957,21.799097,55.37085,2021
3409499,Country,BEL,Europe,Female,44.727211,38.063206,51.521206,2007
3409604,Country,AFG,Eastern Mediterranean,Male,17.232418,9.3100195,27.612358,2012
3409803,Country,CIV,Africa,Both sexes,22.298059,13.975848,31.815546,2010
3411354,Country,GRD,Americas,Male,28.392469,12.975304,48.433273,2021
3412029,Country,BIH,Europe,Both sexes,15.731976,9.7772141,22.890148,2003
3412553,Country,BRA,Americas,Female,42.56493,32.23354,53.380329,2018
3414160,Country,MLT,Europe,Female,59.089203,41.785107,75.081024,2001
3414342,Country,VEN,Americas,Male,34.294025,17.93644,53.458225,2004
3415578,Country,GBR,Europe,Both sexes,28.124481,24.120926,32.398399,2011
3415604,Country,PRY,Americas,Male,22.96697,13.686122,35.184635,2002
3415965,Country,ECU,Americas,Both sexes,21.595932,13.722043,30.92474,2010
3416316,Country,GIN,Africa,Male,15.573415,5.1310058,33.448685,2009
3416510,Country,AND,Europe,Female,31.709606,15.741144,51.242607,2013
3416863,Country,ATG,Americas,Female,34.868294,10.652908,67.566254,2001
3417270,Country,PSE,Eastern Mediterranean,Male,31.429106,20.504868,44.163311,2007
3417694,Country,THA,South-East Asia,Male,21.807463,18.028597,25.824823,2013
3421937,Country,DOM,Americas,Both sexes,33.780014,17.916445,52.77676,2015
3424466,Country,KIR,Western Pacific,Male,31.380466,19.86676,44.340008,2008
3425760,Country,TJK,Europe,Male,21.245548,9.9193392,36.056839,2006
3428100,Country,CYP,Europe,Male,34.842548,24.4079,46.046085,2021
3428385,Country,GMB,Africa,Female,25.250566,12.991609,40.468174,2015
3429934,Country,PNG,Western Pacific,Both sexes,12.73657,5.0400748,24.188654,2019
3430717,Country,GUY,Americas,Female,45.069099,26.108778,65.389542,2022
3430782,Country,PRK,South-East Asia,Male,19.898554,6.9406109,40.399628,2009
3430896,Country,GNQ,Africa,Both sexes,19.505293,6.7438617,38.614227,2022
3431320,Country,MRT,Africa,Male,34.764885,15.190312,56.89336,2017
3433397,Country,MAR,Eastern Mediterranean,Female,27.607185,12.537885,46.594425,2004
3434095,Region,SEAR,,Female,27.73366,20.05109,36.67294,2003
3434760,Country,QAT,Eastern Mediterranean,Both sexes,46.116211,33.298653,59.452927,2002
3438014,Country,ARG,Americas,Male,36.618824,24.77038,49.157448,2021
3438713,Country,ISL,Europe,Female,34.732162,11.086756,65.239769,2003
3438700,Country,SDN,Eastern Mediterranean,Female,25.812572,8.587389,49.948101,2002
3438949,Country,ATG,Americas,Male,25.950836,9.6475735,49.335007,2005
3439209,Country,USA,Americas,Male,25.201134,16.781507,34.184216,2002
3440274,Country,SVK,Europe,Male,24.008011,14.005281,37.079205,2007
3440550,Country,GTM,Americas,Both sexes,30.761364,21.098967,41.072105,2018
3441349,Country,TUV,Western Pacific,Both sexes,24.8529,14.801802,36.737911,2021
3443248,Country,SWZ,Africa,Male,17.8475,8.1340017,30.971703,2005
3444509,Country,MRT,Africa,Both sexes,50.118774,37.417965,62.60228,2011
3445003,Country,AGO,Africa,Female,21.620087,5.6618633,46.960979,2014
3445217,Country,JOR,Eastern Mediterranean,Both sexes,28.054565,21.168617,35.430439,2017
3446375,Country,COK,Western Pacific,Female,57.606667,43.103989,71.384453,2002
3448454,Country,AUT,Europe,Both sexes,32.499866,25.188183,40.642765,2001
3448797,Country,SYC,Africa,Both sexes,20.439074,10.722334,32.22364,2022
3449036,Country,LUX,Europe,Female,29.251839,19.301714,40.264782,2001
